,Пол,Приоритет,Балл по математике,Балл по русскому языку,Балл по выбранному предмету,Балл за индивидуальные достижения,Наличие серебрянной медали,Наличие золотой медали,Средний балл по экзаменам,Сумма баллов,Процент от маскимального балла,Успеваемость
5021,0,1,76,65,79,18,0,0,73.33333333333333,238,68.58789625360231,2
5022,0,1,76,66,79,17,0,0,73.66666666666667,238,68.58789625360231,2
5023,0,1,76,65,79,18,0,0,73.33333333333333,238,68.58789625360231,2
5024,0,1,71,82,79,0,0,0,77.33333333333333,232,66.85878962536023,3
5025,0,1,80,60,76,0,0,0,72.0,216,62.2478386167147,3
5026,0,1,80,60,76,0,0,0,72.0,216,62.2478386167147,3
5027,0,3,80,74,63,0,0,0,72.33333333333333,217,62.53602305475504,3
5028,0,2,80,74,63,0,0,0,72.33333333333333,217,62.53602305475504,3
5029,0,3,80,74,63,0,0,0,72.33333333333333,217,62.53602305475504,3
5030,0,2,75,73,64,0,0,0,70.66666666666667,212,61.09510086455331,3
5031,0,2,75,73,64,0,0,0,70.66666666666667,212,61.09510086455331,3
5032,0,1,64,75,69,0,0,0,69.33333333333333,208,59.94236311239193,3
5033,0,1,81,73,75,5,0,0,76.33333333333333,234,67.43515850144092,2
5034,0,1,64,75,70,0,0,0,69.66666666666667,209,60.23054755043228,3
5035,0,1,63,59,72,5,0,0,64.66666666666667,199,57.34870317002881,3
5036,0,1,64,70,72,0,0,0,68.66666666666667,206,59.36599423631124,3
5037,0,1,81,82,65,10,0,0,76.0,238,68.58789625360231,2
5038,0,1,71,80,78,3,0,0,76.33333333333333,232,66.85878962536023,3
5039,0,2,73,68,69,5,0,0,70.0,215,61.95965417867435,3
5040,0,2,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5041,0,3,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5042,0,2,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5043,0,2,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5044,0,3,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5045,0,3,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5046,0,3,80,74,64,0,0,0,72.66666666666667,218,62.824207492795395,3
5047,0,1,72,70,78,7,0,0,73.33333333333333,227,65.4178674351585,3
5048,0,1,78,87,81,5,0,0,82.0,251,72.3342939481268,2
5049,0,1,78,84,82,5,0,0,81.33333333333333,249,71.75792507204612,2
5050,0,1,80,94,75,10,0,0,83.0,259,74.63976945244957,2
5051,0,1,80,83,76,10,0,1,79.66666666666667,249,71.75792507204612,2
5052,0,1,58,62,63,0,0,0,61.0,183,52.73775216138329,1
5053,0,1,56,80,64,7,0,0,66.66666666666667,207,59.654178674351584,3
5054,0,2,66,68,74,5,0,0,69.33333333333333,213,61.38328530259366,3
5055,0,2,69,67,73,5,0,0,69.66666666666667,214,61.67146974063401,3
5056,0,1,81,73,54,10,0,0,69.33333333333333,218,62.824207492795395,3
5057,0,2,75,73,59,0,0,0,69.0,207,59.654178674351584,3
5058,0,1,81,86,67,9,0,0,78.0,243,70.02881844380403,2
5059,0,1,80,67,87,4,0,0,78.0,238,68.58789625360231,2
5060,0,1,80,67,82,4,0,0,76.33333333333333,233,67.14697406340058,2
5061,0,1,81,73,65,5,0,0,73.0,224,64.55331412103746,3
5062,0,1,57,66,78,4,0,0,67.0,205,59.0778097982709,3
5063,0,1,80,72,83,0,0,0,78.33333333333333,235,67.72334293948127,2
5064,0,1,80,72,85,0,0,0,79.0,237,68.29971181556196,2
5065,0,1,80,72,82,0,0,0,78.0,234,67.43515850144092,2
5066,0,1,80,80,62,5,0,0,74.0,227,65.4178674351585,3
5067,0,1,80,72,85,0,0,0,79.0,237,68.29971181556196,2
5068,0,1,81,80,66,10,0,0,75.66666666666667,237,68.29971181556196,2
5069,0,1,73,69,80,4,0,0,74.0,226,65.12968299711815,3
5070,0,1,73,69,84,4,0,0,75.33333333333333,230,66.28242074927954,3
5071,0,1,80,59,76,0,0,0,71.66666666666667,215,61.95965417867435,3
5072,0,2,70,68,73,2,0,0,70.33333333333333,213,61.38328530259366,3
5073,0,2,76,75,68,2,0,0,73.0,221,63.68876080691642,3
5074,0,1,71,65,78,10,0,0,71.33333333333333,224,64.55331412103746,3
5075,0,1,71,66,79,10,0,0,72.0,226,65.12968299711815,2
5076,0,1,70,60,54,5,0,0,61.333333333333336,189,54.46685878962536,1
5077,0,1,74,66,78,10,0,0,72.66666666666667,228,65.70605187319885,2
5078,0,2,74,74,75,0,0,0,74.33333333333333,223,64.26512968299711,3
5079,0,1,64,71,64,0,0,0,66.33333333333333,199,57.34870317002881,3
5080,0,3,72,76,64,4,0,0,70.66666666666667,216,62.2478386167147,3
5081,0,1,59,69,55,0,0,0,61.0,183,52.73775216138329,1
5082,0,1,69,78,63,3,0,0,70.0,213,61.38328530259366,3
5083,0,1,67,78,70,10,0,0,71.66666666666667,225,64.84149855907782,3
5084,0,1,67,80,69,10,0,0,72.0,226,65.12968299711815,3
5085,0,1,67,78,69,10,0,0,71.33333333333333,224,64.55331412103746,3
5086,0,1,68,78,69,10,0,0,71.66666666666667,225,64.84149855907782,3
5087,0,1,72,71,79,0,0,0,74.0,222,63.976945244956774,3
5088,0,1,70,60,52,3,0,0,60.666666666666664,185,53.31412103746398,1
5089,0,1,70,60,53,3,0,0,61.0,186,53.602305475504316,1
5090,0,1,63,69,53,0,0,0,61.666666666666664,185,53.31412103746398,1
5091,0,1,64,69,53,0,0,0,62.0,186,53.602305475504316,1
5092,0,2,79,70,71,9,0,0,73.33333333333333,229,65.99423631123919,2
5093,0,1,47,77,69,5,0,0,64.33333333333333,198,57.06051873198847,1
5094,0,1,81,72,79,10,0,0,77.33333333333333,242,69.7406340057637,2
5095,0,1,81,72,78,10,0,0,77.0,241,69.45244956772333,2
5096,0,1,81,72,78,10,1,0,77.0,241,69.45244956772333,2
5097,0,1,81,72,79,10,0,0,77.33333333333333,242,69.7406340057637,2
5098,0,1,81,71,79,10,0,0,77.0,241,69.45244956772333,2
5099,0,1,81,72,79,10,1,0,77.33333333333333,242,69.7406340057637,2
5100,0,1,81,71,79,10,1,0,77.0,241,69.45244956772333,2
5101,0,1,81,71,79,10,0,0,77.0,241,69.45244956772333,2
5102,0,1,81,71,79,10,1,0,77.0,241,69.45244956772333,2
5103,0,1,81,71,79,10,1,0,77.0,241,69.45244956772333,2
5104,0,1,81,72,78,10,0,0,77.0,241,69.45244956772333,2
5105,0,1,81,72,79,10,0,0,77.33333333333333,242,69.7406340057637,2
5106,0,1,64,60,58,0,0,0,60.666666666666664,182,52.44956772334294,1
5107,0,1,69,59,53,3,0,0,60.333333333333336,184,53.02593659942363,1
5108,0,1,67,59,51,3,0,0,59.0,180,51.873198847262245,1
5109,0,1,76,75,89,10,0,0,80.0,250,72.04610951008645,2
5110,0,1,71,81,78,0,0,0,76.66666666666667,230,66.28242074927954,3
5111,0,1,71,81,78,0,0,0,76.66666666666667,230,66.28242074927954,3
5112,0,1,71,81,78,0,0,0,76.66666666666667,230,66.28242074927954,3
5113,0,1,70,71,78,4,0,0,73.0,223,64.26512968299711,3
5114,0,2,78,67,66,9,0,0,70.33333333333333,220,63.40057636887608,3
5115,0,2,79,68,77,0,0,0,74.66666666666667,224,64.55331412103746,2
5116,0,2,71,76,63,5,0,0,70.0,215,61.95965417867435,3
5117,0,1,71,68,79,10,0,0,72.66666666666667,228,65.70605187319885,3
5118,0,1,69,79,66,5,0,0,71.33333333333333,219,63.112391930835734,3
5119,0,1,80,91,74,5,0,0,81.66666666666667,250,72.04610951008645,2
5120,0,1,58,65,53,0,0,0,58.666666666666664,176,50.720461095100866,1
5121,0,2,76,75,64,0,0,0,71.66666666666667,215,61.95965417867435,3
5122,0,2,76,74,64,0,0,0,71.33333333333333,214,61.67146974063401,3
5123,0,1,76,81,80,0,0,0,79.0,237,68.29971181556196,2
5124,0,2,72,66,72,6,0,0,70.0,216,62.2478386167147,3
5125,0,1,80,69,82,0,0,0,77.0,231,66.57060518731988,2
5126,0,1,80,69,83,0,0,0,77.33333333333333,232,66.85878962536023,2
5127,0,3,73,73,63,3,0,0,69.66666666666667,212,61.09510086455331,3
5128,0,1,57,72,73,10,0,0,67.33333333333333,212,61.09510086455331,3
5129,0,2,80,68,74,0,0,0,74.0,222,63.976945244956774,3
5130,0,2,80,68,73,0,0,0,73.66666666666667,221,63.68876080691642,3
5131,0,2,80,68,74,0,0,0,74.0,222,63.976945244956774,3
5132,0,2,80,68,74,0,0,0,74.0,222,63.976945244956774,3
5133,0,1,81,72,88,19,0,0,80.33333333333333,260,74.92795389048992,2
5134,0,1,81,72,88,20,0,0,80.33333333333333,261,75.21613832853026,2
5135,0,1,81,72,83,12,0,0,78.66666666666667,248,71.46974063400576,2
5136,0,1,81,72,80,12,0,0,77.66666666666667,245,70.60518731988472,2
5137,0,1,63,62,53,4,0,0,59.333333333333336,182,52.44956772334294,1
5138,0,1,71,70,78,4,0,0,73.0,223,64.26512968299711,3
5139,0,2,74,69,66,4,0,0,69.66666666666667,213,61.38328530259366,3
5140,0,1,68,78,70,5,0,0,72.0,221,63.68876080691642,3
5141,0,1,16,77,22,7,0,0,38.333333333333336,122,35.158501440922194,0
5142,0,1,78,84,83,10,0,0,81.66666666666667,255,73.48703170028818,2
5143,0,1,78,89,80,10,0,0,82.33333333333333,257,74.06340057636888,2
5144,0,1,78,84,81,10,0,1,81.0,253,72.91066282420749,2
5145,0,1,80,60,77,0,0,0,72.33333333333333,217,62.53602305475504,3
5146,0,1,72,81,78,0,0,0,77.0,231,66.57060518731988,3
5147,0,1,72,81,78,0,0,0,77.0,231,66.57060518731988,3
5148,0,1,65,82,92,9,0,0,79.66666666666667,248,71.46974063400576,2
5149,0,2,78,74,59,0,0,0,70.33333333333333,211,60.80691642651297,3
5150,0,2,78,74,58,0,0,0,70.0,210,60.51873198847262,3
5151,0,2,79,70,65,0,0,0,71.33333333333333,214,61.67146974063401,3
5152,0,1,60,77,39,2,0,0,58.666666666666664,178,51.29682997118156,1
5153,0,1,60,77,43,2,0,0,60.0,182,52.44956772334294,1
5154,0,1,70,59,52,3,0,0,60.333333333333336,184,53.02593659942363,1
5155,0,1,70,75,78,0,0,0,74.33333333333333,223,64.26512968299711,3
5156,0,2,78,65,66,4,0,0,69.66666666666667,213,61.38328530259366,3
5157,0,1,24,67,67,3,0,0,52.666666666666664,161,46.39769452449568,1
5158,0,2,74,71,63,0,0,0,69.33333333333333,208,59.94236311239193,3
5159,0,2,74,71,63,0,0,0,69.33333333333333,208,59.94236311239193,3
5160,0,2,69,68,72,6,0,0,69.66666666666667,215,61.95965417867435,3
5161,0,1,58,62,66,5,0,0,62.0,191,55.04322766570605,1
5162,0,1,69,82,71,4,0,0,74.0,226,65.12968299711815,3
5163,0,2,76,74,59,0,0,0,69.66666666666667,209,60.23054755043228,3
5164,0,2,72,67,67,5,0,0,68.66666666666667,211,60.80691642651297,3
5165,0,2,72,68,67,5,0,0,69.0,212,61.09510086455331,3
5166,0,1,80,73,81,2,0,0,78.0,236,68.01152737752162,2
5167,0,2,73,71,64,4,0,0,69.33333333333333,212,61.09510086455331,3
5168,0,3,73,71,64,4,0,0,69.33333333333333,212,61.09510086455331,3
5169,0,1,80,80,59,1,0,0,73.0,220,63.40057636887608,3
5170,0,1,71,81,78,10,0,0,76.66666666666667,240,69.164265129683,2
5171,0,2,76,74,65,0,0,0,71.66666666666667,215,61.95965417867435,3
5172,0,1,64,70,56,5,0,0,63.333333333333336,195,56.195965417867434,1
5173,0,1,81,85,74,4,0,0,80.0,244,70.31700288184439,2
5174,0,1,81,82,84,10,0,0,82.33333333333333,257,74.06340057636888,2
5175,0,1,81,82,83,10,0,0,82.0,256,73.77521613832853,2
5176,0,1,76,71,79,19,0,0,75.33333333333333,245,70.60518731988472,2
5177,0,1,76,71,89,7,0,0,78.66666666666667,243,70.02881844380403,2
5178,0,1,70,59,44,0,0,0,57.666666666666664,173,49.85590778097983,1
5179,0,1,70,79,66,10,0,0,71.66666666666667,225,64.84149855907782,3
5180,0,2,80,65,68,0,0,0,71.0,213,61.38328530259366,3
5181,0,2,73,72,64,4,0,0,69.66666666666667,213,61.38328530259366,3
5182,0,2,73,72,64,4,0,0,69.66666666666667,213,61.38328530259366,3
5183,0,1,71,72,85,9,0,0,76.0,237,68.29971181556196,2
5184,0,2,77,75,66,0,0,0,72.66666666666667,218,62.824207492795395,3
5185,0,1,80,59,77,0,0,0,72.0,216,62.2478386167147,3
5186,0,1,80,59,77,0,0,0,72.0,216,62.2478386167147,3
5187,0,1,73,70,80,0,0,0,74.33333333333333,223,64.26512968299711,3
5188,0,1,73,70,80,0,0,0,74.33333333333333,223,64.26512968299711,3
5189,0,1,73,70,83,0,0,0,75.33333333333333,226,65.12968299711815,3
5190,0,1,73,70,80,0,0,0,74.33333333333333,223,64.26512968299711,3
5191,0,1,71,74,81,5,0,0,75.33333333333333,231,66.57060518731988,3
5192,0,1,71,74,81,5,0,0,75.33333333333333,231,66.57060518731988,3
5193,0,2,75,62,64,1,0,0,67.0,202,58.21325648414985,3
5194,0,1,74,71,80,0,0,0,75.0,225,64.84149855907782,3
5195,0,2,71,68,70,5,0,0,69.66666666666667,214,61.67146974063401,3
5196,0,1,76,72,79,19,0,0,75.66666666666667,246,70.89337175792507,2
5197,0,2,79,70,61,0,0,0,70.0,210,60.51873198847262,3
5198,0,2,79,70,60,0,0,0,69.66666666666667,209,60.23054755043228,3
5199,0,1,71,85,82,9,0,0,79.33333333333333,247,71.18155619596543,2
5200,0,1,71,83,87,9,0,0,80.33333333333333,250,72.04610951008645,2
5201,0,2,65,74,69,6,0,0,69.33333333333333,214,61.67146974063401,3
5202,0,1,77,85,83,10,0,0,81.66666666666667,255,73.48703170028818,2
5203,0,1,77,88,80,10,0,0,81.66666666666667,255,73.48703170028818,2
5204,0,1,64,72,68,0,0,0,68.0,204,58.789625360230545,3
5205,0,1,80,86,77,5,0,0,81.0,248,71.46974063400576,2
5206,0,1,71,70,79,2,0,0,73.33333333333333,222,63.976945244956774,3
5207,0,2,79,67,75,0,0,0,73.66666666666667,221,63.68876080691642,3
5208,0,2,79,66,75,0,0,0,73.33333333333333,220,63.40057636887608,3
5209,0,2,79,66,75,0,0,0,73.33333333333333,220,63.40057636887608,3
5210,0,1,70,69,78,0,0,0,72.33333333333333,217,62.53602305475504,3
5211,0,1,72,72,79,0,0,0,74.33333333333333,223,64.26512968299711,3
5212,0,1,72,73,78,0,0,0,74.33333333333333,223,64.26512968299711,3
5213,0,1,72,72,79,0,0,0,74.33333333333333,223,64.26512968299711,3
5214,0,1,72,72,79,0,0,0,74.33333333333333,223,64.26512968299711,3
5215,0,1,72,73,79,0,0,0,74.66666666666667,224,64.55331412103746,3
5216,0,1,72,73,79,0,0,0,74.66666666666667,224,64.55331412103746,3
5217,0,1,72,73,79,0,0,0,74.66666666666667,224,64.55331412103746,3
5218,0,2,80,68,68,0,0,0,72.0,216,62.2478386167147,3
5219,0,2,79,70,64,0,0,0,71.0,213,61.38328530259366,3
5220,0,2,80,66,74,0,0,0,73.33333333333333,220,63.40057636887608,3
5221,0,2,80,66,74,0,0,0,73.33333333333333,220,63.40057636887608,3
5222,0,1,46,67,59,4,0,0,57.333333333333336,176,50.720461095100866,1
5223,0,1,80,88,79,22,0,0,82.33333333333333,269,77.52161383285303,2
5224,0,1,80,89,79,25,0,0,82.66666666666667,273,78.6743515850144,2
5225,0,1,80,88,79,24,0,0,82.33333333333333,271,78.09798270893373,2
5226,0,1,80,88,79,25,0,0,82.33333333333333,272,78.38616714697406,2
5227,0,1,80,89,79,24,0,0,82.66666666666667,272,78.38616714697406,2
5228,0,1,80,88,79,24,0,0,82.33333333333333,271,78.09798270893373,2
5229,0,1,80,86,79,23,0,0,81.66666666666667,268,77.23342939481267,2
5230,0,1,80,87,79,22,0,0,82.0,268,77.23342939481267,2
5231,0,1,80,88,79,24,0,0,82.33333333333333,271,78.09798270893373,2
5232,0,1,80,88,79,26,0,0,82.33333333333333,273,78.6743515850144,2
5233,0,2,74,64,64,0,0,0,67.33333333333333,202,58.21325648414985,3
5234,0,1,72,65,78,10,0,0,71.66666666666667,225,64.84149855907782,2
5235,0,1,72,65,78,10,0,0,71.66666666666667,225,64.84149855907782,2
5236,0,1,72,84,81,9,0,0,79.0,246,70.89337175792507,2
5237,0,1,72,83,83,9,0,0,79.33333333333333,247,71.18155619596543,2
5238,0,1,72,85,83,9,0,0,80.0,249,71.75792507204612,2
5239,0,1,72,83,81,9,0,1,78.66666666666667,245,70.60518731988472,2
5240,0,1,72,83,82,9,0,0,79.0,246,70.89337175792507,2
5241,0,1,72,87,81,9,0,0,80.0,249,71.75792507204612,2
5242,0,1,72,83,83,9,0,0,79.33333333333333,247,71.18155619596543,2
5243,0,1,72,83,81,9,0,0,78.66666666666667,245,70.60518731988472,2
5244,0,1,72,83,83,9,0,0,79.33333333333333,247,71.18155619596543,2
5245,0,1,72,83,83,9,0,0,79.33333333333333,247,71.18155619596543,2
5246,0,2,66,74,70,7,0,0,70.0,217,62.53602305475504,3
5247,0,1,73,73,91,4,0,0,79.0,241,69.45244956772333,2
5248,0,3,74,73,63,0,0,0,70.0,210,60.51873198847262,3
5249,0,2,73,62,63,0,0,0,66.0,198,57.06051873198847,3
5250,0,2,73,63,63,0,0,0,66.33333333333333,199,57.34870317002881,3
5251,0,2,73,73,74,2,0,0,73.33333333333333,222,63.976945244956774,3
5252,0,2,73,72,69,2,0,0,71.33333333333333,216,62.2478386167147,3
5253,0,2,73,66,72,5,0,0,70.33333333333333,216,62.2478386167147,3
5254,0,2,73,64,64,4,0,0,67.0,205,59.0778097982709,3
5255,0,1,47,66,66,5,0,0,59.666666666666664,184,53.02593659942363,1
5256,0,2,79,71,62,0,0,0,70.66666666666667,212,61.09510086455331,3
5257,0,1,72,80,56,3,0,0,69.33333333333333,211,60.80691642651297,3
5258,0,1,72,79,55,3,0,0,68.66666666666667,209,60.23054755043228,3
5259,0,1,58,63,71,0,0,0,64.0,192,55.3314121037464,1
5260,0,1,58,62,71,5,0,0,63.666666666666664,196,56.48414985590778,1
5261,0,1,64,71,67,0,0,0,67.33333333333333,202,58.21325648414985,3
5262,0,1,64,82,77,3,0,0,74.33333333333333,226,65.12968299711815,3
5263,0,1,72,93,71,4,0,0,78.66666666666667,240,69.164265129683,2
5264,0,2,77,71,63,9,0,0,70.33333333333333,220,63.40057636887608,3
5265,0,2,77,71,62,9,0,0,70.0,219,63.112391930835734,3
5266,0,1,57,60,60,6,0,0,59.0,183,52.73775216138329,1
5267,0,1,74,72,80,0,0,0,75.33333333333333,226,65.12968299711815,3
5268,0,1,74,72,81,0,0,0,75.66666666666667,227,65.4178674351585,3
5269,0,1,74,72,80,0,0,0,75.33333333333333,226,65.12968299711815,3
5270,0,1,74,73,80,0,0,0,75.66666666666667,227,65.4178674351585,3
5271,0,1,74,73,80,0,0,0,75.66666666666667,227,65.4178674351585,3
5272,0,1,74,72,80,0,0,0,75.33333333333333,226,65.12968299711815,3
5273,0,1,74,73,80,0,0,0,75.66666666666667,227,65.4178674351585,3
5274,0,1,74,72,80,0,0,0,75.33333333333333,226,65.12968299711815,3
5275,0,1,74,73,80,0,0,0,75.66666666666667,227,65.4178674351585,3
5276,0,1,74,73,80,0,0,0,75.66666666666667,227,65.4178674351585,3
5277,0,2,69,75,70,7,0,0,71.33333333333333,221,63.68876080691642,3
5278,0,2,70,67,74,3,0,0,70.33333333333333,214,61.67146974063401,3
5279,0,2,80,74,58,0,0,0,70.66666666666667,212,61.09510086455331,3
5280,0,1,81,81,66,10,1,0,76.0,238,68.58789625360231,2
5281,0,1,81,81,66,10,0,0,76.0,238,68.58789625360231,2
5282,0,1,81,81,66,10,0,0,76.0,238,68.58789625360231,2
5283,0,1,73,70,88,8,0,0,77.0,239,68.87608069164266,2
5284,0,1,73,70,88,8,0,0,77.0,239,68.87608069164266,2
5285,0,1,72,81,78,3,0,0,77.0,234,67.43515850144092,3
5286,0,1,72,81,78,3,0,0,77.0,234,67.43515850144092,3
5287,0,1,80,72,88,11,0,0,80.0,251,72.3342939481268,2
5288,0,1,80,72,80,10,0,0,77.33333333333333,242,69.7406340057637,2
5289,0,2,72,66,74,5,0,0,70.66666666666667,217,62.53602305475504,3
5290,0,2,72,65,74,5,0,0,70.33333333333333,216,62.2478386167147,3
5291,0,1,60,77,40,3,0,0,59.0,180,51.873198847262245,1
5292,0,1,65,80,83,6,0,0,76.0,234,67.43515850144092,3
5293,0,1,76,86,70,10,0,0,77.33333333333333,242,69.7406340057637,2
5294,0,1,76,93,71,10,0,0,80.0,250,72.04610951008645,2
5295,0,2,74,67,73,5,0,0,71.33333333333333,219,63.112391930835734,3
5296,0,1,73,72,80,3,0,0,75.0,228,65.70605187319885,3
5297,0,2,76,65,67,0,0,0,69.33333333333333,208,59.94236311239193,3
5298,0,1,68,79,60,0,0,0,69.0,207,59.654178674351584,3
5299,0,2,73,71,69,9,0,0,71.0,222,63.976945244956774,3
5300,0,1,73,70,86,7,0,0,76.33333333333333,236,68.01152737752162,2
5301,0,1,73,70,82,7,0,0,75.0,232,66.85878962536023,2
5302,0,1,58,80,72,9,0,0,70.0,219,63.112391930835734,3
5303,0,2,76,77,74,0,0,0,75.66666666666667,227,65.4178674351585,3
5304,0,1,69,80,78,4,0,0,75.66666666666667,231,66.57060518731988,3
5305,0,1,69,80,79,4,0,0,76.0,232,66.85878962536023,3
5306,0,1,74,87,80,18,0,0,80.33333333333333,259,74.63976945244957,2
5307,0,1,73,86,84,12,0,0,81.0,255,73.48703170028818,2
5308,0,1,74,85,80,22,0,0,79.66666666666667,261,75.21613832853026,2
5309,0,1,46,66,72,3,0,0,61.333333333333336,187,53.89048991354467,1
5310,0,1,66,81,62,2,0,0,69.66666666666667,211,60.80691642651297,3
5311,0,2,74,69,74,0,0,0,72.33333333333333,217,62.53602305475504,3
5312,0,2,74,69,73,0,0,0,72.0,216,62.2478386167147,3
5313,0,2,74,69,74,0,0,0,72.33333333333333,217,62.53602305475504,3
5314,0,2,71,69,70,6,0,0,70.0,216,62.2478386167147,3
5315,0,2,71,69,71,9,0,0,70.33333333333333,220,63.40057636887608,3
5316,0,2,71,69,70,9,0,0,70.0,219,63.112391930835734,3
5317,0,2,71,69,70,9,0,0,70.0,219,63.112391930835734,3
5318,0,2,71,69,71,6,0,0,70.33333333333333,217,62.53602305475504,3
5319,0,2,71,69,71,7,0,0,70.33333333333333,218,62.824207492795395,3
5320,0,1,72,83,83,7,0,0,79.33333333333333,245,70.60518731988472,2
5321,0,1,73,64,78,12,0,0,71.66666666666667,227,65.4178674351585,2
5322,0,2,75,66,75,0,0,0,72.0,216,62.2478386167147,3
5323,0,2,75,66,75,0,0,0,72.0,216,62.2478386167147,3
5324,0,1,80,62,83,0,0,0,75.0,225,64.84149855907782,2
5325,0,1,69,70,78,4,0,0,72.33333333333333,221,63.68876080691642,3
5326,0,1,64,73,55,4,0,0,64.0,196,56.48414985590778,1
5327,0,2,75,63,69,2,0,0,69.0,209,60.23054755043228,3
5328,0,1,81,68,85,4,0,0,78.0,238,68.58789625360231,2
5329,0,1,64,71,72,0,0,0,69.0,207,59.654178674351584,3
5330,0,1,80,67,87,5,0,0,78.0,239,68.87608069164266,2
5331,0,1,76,70,88,9,0,0,78.0,243,70.02881844380403,2
5332,0,1,72,73,79,3,0,0,74.66666666666667,227,65.4178674351585,3
5333,0,2,71,77,65,5,0,0,71.0,218,62.824207492795395,3
5334,0,2,70,77,69,7,0,0,72.0,223,64.26512968299711,3
5335,0,1,80,73,81,0,0,0,78.0,234,67.43515850144092,2
5336,0,1,80,73,82,0,0,0,78.33333333333333,235,67.72334293948127,2
5337,0,1,80,73,80,0,0,0,77.66666666666667,233,67.14697406340058,2
5338,0,1,80,73,84,0,0,0,79.0,237,68.29971181556196,2
5339,0,1,80,73,82,0,0,0,78.33333333333333,235,67.72334293948127,2
5340,0,1,80,73,86,0,0,0,79.66666666666667,239,68.87608069164266,2
5341,0,1,63,58,63,0,0,0,61.333333333333336,184,53.02593659942363,1
5342,0,1,70,78,70,10,0,0,72.66666666666667,228,65.70605187319885,3
5343,0,1,81,67,85,3,0,0,77.66666666666667,236,68.01152737752162,2
5344,0,2,78,69,64,0,0,0,70.33333333333333,211,60.80691642651297,3
5345,0,1,65,71,78,4,0,0,71.33333333333333,218,62.824207492795395,3
5346,0,1,75,73,90,10,0,0,79.33333333333333,248,71.46974063400576,2
5347,0,1,75,73,90,10,0,0,79.33333333333333,248,71.46974063400576,2
5348,0,2,74,71,64,0,0,0,69.66666666666667,209,60.23054755043228,3
5349,0,1,80,66,78,10,0,0,74.66666666666667,234,67.43515850144092,2
5350,0,2,70,69,74,7,0,0,71.0,220,63.40057636887608,3
5351,0,1,70,82,60,3,0,0,70.66666666666667,215,61.95965417867435,3
5352,0,2,67,66,66,5,0,0,66.33333333333333,204,58.789625360230545,3
5353,0,1,81,84,75,5,0,0,80.0,245,70.60518731988472,2
5354,0,2,74,66,75,2,0,0,71.66666666666667,217,62.53602305475504,3
5355,0,2,81,68,65,0,0,0,71.33333333333333,214,61.67146974063401,3
5356,0,1,81,61,77,0,0,0,73.0,219,63.112391930835734,3
5357,0,1,81,61,77,0,0,0,73.0,219,63.112391930835734,3
5358,0,2,76,65,64,4,0,0,68.33333333333333,209,60.23054755043228,3
5359,0,1,59,60,62,0,0,0,60.333333333333336,181,52.1613832853026,1
5360,0,1,70,78,72,4,0,0,73.33333333333333,224,64.55331412103746,3
5361,0,2,66,65,66,0,0,0,65.66666666666667,197,56.77233429394812,1
5362,0,1,71,70,79,0,0,0,73.33333333333333,220,63.40057636887608,3
5363,0,1,63,62,54,3,0,0,59.666666666666664,182,52.44956772334294,1
5364,0,1,80,72,80,3,0,0,77.33333333333333,235,67.72334293948127,2
5365,0,2,76,66,74,0,0,0,72.0,216,62.2478386167147,3
5366,0,2,73,66,75,0,0,0,71.33333333333333,214,61.67146974063401,3
5367,0,1,70,78,66,5,0,0,71.33333333333333,219,63.112391930835734,3
5368,0,2,72,69,70,9,0,0,70.33333333333333,220,63.40057636887608,3
5369,0,1,43,65,65,0,0,0,57.666666666666664,173,49.85590778097983,1
5370,0,2,79,71,60,4,0,0,70.0,214,61.67146974063401,3
5371,0,2,70,68,74,5,0,0,70.66666666666667,217,62.53602305475504,3
5372,0,1,70,80,72,10,0,0,74.0,232,66.85878962536023,3
5373,0,1,81,67,87,4,0,0,78.33333333333333,239,68.87608069164266,2
5374,0,2,79,64,66,0,0,0,69.66666666666667,209,60.23054755043228,3
5375,0,2,73,72,63,5,0,0,69.33333333333333,213,61.38328530259366,3
5376,0,3,73,72,63,5,0,0,69.33333333333333,213,61.38328530259366,3
5377,0,2,73,72,63,5,0,0,69.33333333333333,213,61.38328530259366,3
5378,0,2,73,72,63,5,0,0,69.33333333333333,213,61.38328530259366,3
5379,0,2,74,72,64,0,0,0,70.0,210,60.51873198847262,3
5380,0,2,74,73,64,0,0,0,70.33333333333333,211,60.80691642651297,3
5381,0,1,71,78,47,5,0,0,65.33333333333333,201,57.925072046109506,3
5382,0,1,58,67,52,0,0,0,59.0,177,51.008645533141205,1
5383,0,1,58,68,45,0,0,0,57.0,171,49.279538904899134,1
5384,0,1,57,68,54,0,0,0,59.666666666666664,179,51.5850144092219,1
5385,0,1,58,67,54,0,0,0,59.666666666666664,179,51.5850144092219,1
5386,0,1,58,68,48,0,0,0,58.0,174,50.14409221902017,1
5387,0,1,58,68,54,0,0,0,60.0,180,51.873198847262245,1
5388,0,1,81,88,75,10,0,0,81.33333333333333,254,73.19884726224784,2
5389,0,1,81,83,76,10,0,1,80.0,250,72.04610951008645,2
